,url,address,loc,price,m2,type
2810,https://pisos.com/en/comprar/piso-carabanchel_vista_alegre28025-1710308977_516585/,calle de jabirú,Vista Alegre,116000,70,flat
2811,https://pisos.com/en/comprar/apartamento-goya28009-1746002609_100100/,"calle jorge juan, near calle de la fuente del berro",Goya,730000,130,flat
2812,https://pisos.com/en/comprar/piso-fuencarral_el_pardo_valverde28034-99197927280_102100/,montecarmelo,Valverde,459000,101,flat
2813,https://pisos.com/en/comprar/piso-valdeacederas28039-1715954468_100500/,valdeacederas,Valdeacederas,265055,58,flat
2814,https://pisos.com/en/comprar/apartamento-san_blas_simancas28037-99178111815_101800/,calle de albadalejo,Simancas,205000,48,flat
2815,https://pisos.com/en/comprar/piso-bellas_vistas28039-1685896446_106000/,tetuán - cuatro caminos,Bellas Vistas,169900,37,flat
2816,https://pisos.com/en/comprar/piso-puerta_del_angel-99188262000_519303/,plaza de la puerta del angel,Puerta del Ángel,290000,90,flat
2817,https://pisos.com/en/comprar/piso-ventas28017-100090452484_105100/,ventas,Ventas,189000,52,flat
2818,https://pisos.com/en/comprar/piso-usera_pradolongo28026-878573776_105400/,"calle de gabriel usera, nº 38",Pradolongo,107573,59,flat
2819,https://pisos.com/en/comprar/piso-valdeacederas28039-97531856552_100200/,"calle de las azucenas, near calle de fereluz",Valdeacederas,125000,50,flat
2820,https://pisos.com/en/comprar/piso-orcasitas-1676672887_100200/,orcasitas,Orcasitas,159000,110,flat
2821,https://pisos.com/en/comprar/piso-valdezarza28035-100022390439_100200/,valdezarza,Valdezarza,390000,95,flat
2822,https://pisos.com/en/comprar/piso-fontarron-98383513208_100200/,fontarrón,Fontarrón,140000,60,flat
2823,https://pisos.com/en/comprar/piso-moncloa_aravaca_arguelles28008-843516117_105100/,argüelles,Argüelles,265000,71,flat
2824,https://pisos.com/en/comprar/piso-lista_barrio28006-97592654602_149200/,salamanca,Lista,1100000,158,flat
2825,https://pisos.com/en/comprar/piso-retiro_pacifico28007-1670651477_100500/,calle de narciso serra,Pacífico,400000,84,flat
2826,https://pisos.com/en/comprar/piso-ciudad_lineal_pueblo_nuevo28017-95872489797_990721/,ascao,Pueblo Nuevo,170000,65,flat
2827,https://pisos.com/en/comprar/piso-goya28009-97599610458_996542/,"calle de fernán gonzález, near calle del duque de sesto",Goya,559000,80,flat
2828,https://pisos.com/en/comprar/piso-puente_de_vallecas_portazgo28038-1749186932_108900/,calle de ramírez tomé,Portazgo,135000,68,flat
2829,https://pisos.com/en/comprar/piso-valdezarza28039-100063574090_102100/,nueva españa,Valdezarza,1280000,256,flat
2830,https://pisos.com/en/comprar/piso-palomeras_bajas28018-885731192_100200/,palomeras bajas,Palomeras Bajas,137000,70,flat
2831,https://pisos.com/en/comprar/piso-tetuan_cuatro_caminos28020-1728754054_100500/,cuatro caminos,Cuatro Caminos,589200,149,flat
2832,https://pisos.com/en/comprar/piso-pilar28029-94207002079_102100/,salamanca,Pilar,4500000,428,flat
2833,https://pisos.com/en/comprar/piso-salamanca_castellana28001-911793767_102100/,recoletos,Castellana,620000,66,flat
2834,https://pisos.com/en/comprar/piso-fuente_del_berro28028-99230713495_518415/,"calle de nuestra señora de guadalupe, nº 16",Fuente del Berro,183000,46,flat
2835,https://pisos.com/en/comprar/piso-san_blas_rosas28022-97512525739_101800/,calle de longares,Rosas,269000,82,flat
2836,https://pisos.com/en/comprar/piso-almendrales28026-100094645835_993527/,calle del cristo de lepanto,Almendrales,110630,59,flat
2837,https://pisos.com/en/comprar/piso-ciudad_universitaria28040-99174497947_100200/,ciudad universitaria,Ciudad Universitaria,179900,64,flat
2838,https://pisos.com/en/comprar/piso-san_blas_hellin28037-98370062199_101800/,calle de hinojosa del duque,Hellín,105000,62,flat
2839,https://pisos.com/en/comprar/piso-carabanchel_buenavista28044-888083749_100500/,buenavista,Buenavista,140000,66,flat
2840,https://pisos.com/en/comprar/piso-tetuan_almenara28020-916710090_520516/,calle del general margallo,Almenara,359600,92,flat
2841,https://pisos.com/en/comprar/piso-carabanchel_comillas28019-94181775974_100200/,calle de jacinto verdaguer,Comillas,139000,85,flat
2842,https://pisos.com/en/comprar/piso-guindalera28028-99256752947_440000/,calle de béjar,Guindalera,380000,72,flat
2843,https://pisos.com/en/comprar/piso-rios_rosas28003-869541713_101800/,"calle de bretón de los herreros, near calle de alonso cano",Ríos Rosas,315000,70,flat
2844,https://pisos.com/en/comprar/piso-acacias28005-866541407_517780/,calle de arganda,Acacias,470000,110,flat
2845,https://pisos.com/en/comprar/piso-san_blas_amposta-99210805103_100200/,amposta,Amposta,99900,60,flat
2846,https://pisos.com/en/comprar/piso-bellas_vistas28039-100067583834_101000/,bellas vistas,Bellas Vistas,129000,48,flat
